time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
28.2500,81.8240,86.2340,73.0040
28.3333,81.8780,86.2700,73.0040
28.4167,81.9500,86.3060,73.0040
28.5000,82.0040,86.3600,73.0040
28.5833,82.0760,86.3960,73.0040
28.6667,82.1300,86.4320,73.0040
28.7500,82.1840,86.4860,73.0040
28.8333,82.2560,86.5220,73.0040
28.9167,82.3100,86.5580,73.0040
29.0000,82.3820,86.5940,73.0040
29.0833,82.4360,86.6480,73.0040
29.1667,82.5080,86.6840,73.0040
29.2500,82.5620,86.7200,73.0040
29.3333,82.6340,86.7560,73.0040
29.4167,82.6880,86.8100,73.0040
29.5000,82.7600,86.8460,73.0040
29.5833,82.8320,86.8820,73.0040
29.6667,82.8860,86.9180,73.0040
29.7500,82.9580,86.9720,73.0040
29.8333,83.0120,87.0260,73.0040
29.9167,83.0840,87.0980,73.0040
30.0000,83.1380,87.1520,73.0040
30.0833,83.2100,87.2060,73.0040
30.1667,83.2640,87.2780,73.0040
30.2500,83.3360,87.3320,73.0040
30.3333,83.4080,87.4040,73.0040
30.4167,83.4620,87.4580,73.0040
30.5000,83.5340,87.5120,73.0040
30.5833,83.5880,87.5840,73.0040
30.6667,83.6600,87.6380,73.0040
30.7500,83.7140,87.6920,73.0040
30.8333,83.7860,87.7640,73.0040
30.9167,83.8580,87.8180,73.0040
31.0000,83.9120,87.8900,73.0040
31.0833,83.9840,87.9440,73.0040
31.1667,84.0560,87.9980,73.0040
31.2500,84.1100,88.0700,73.0040
31.3333,84.1820,88.1240,73.0040
31.4167,84.2360,88.1780,73.0040
31.5000,84.3080,88.2500,73.0040
31.5833,84.3800,88.3040,73.0040
31.6667,84.4340,88.3760,73.0040
31.7500,84.5060,88.4300,73.0040
31.8333,84.5780,88.4840,73.0040
31.9167,84.6320,88.5560,73.0040
32.0000,84.7040,88.6100,73.0040
32.0833,84.7760,88.6640,73.0040
32.1667,84.8300,88.7360,73.0040
32.2500,84.9020,88.7900,73.0040
32.3333,84.9740,88.8620,73.0040
32.4167,85.0280,88.9160,73.0040
32.5000,85.1000,88.9700,73.0040
32.5833,85.1720,89.0420,73.0040
32.6667,85.2440,89.0960,73.0040
32.7500,85.2980,89.1500,73.0040
32.8333,85.3700,89.2220,73.0040
32.9167,85.4420,89.2760,73.0040
33.0000,85.4960,89.3300,73.0040
33.0833,85.5680,89.4020,73.0040
33.1667,85.6400,89.4560,73.0040
33.2500,85.7120,89.5100,73.0040
33.3333,85.7660,89.5820,73.0040
33.4167,85.8380,89.6360,73.0040
33.5000,85.9100,89.6900,73.0040
33.5833,85.9640,89.7620,73.0040
33.6667,86.0360,89.8160,73.0040
33.7500,86.1080,89.8700,73.0040
33.8333,86.1800,89.9420,73.0040
33.9167,86.2340,89.9960,73.0040
34.0000,86.3060,90.0500,73.0040
34.0833,86.3780,90.1040,73.0040
34.1667,86.4500,90.1760,73.0040
34.2500,86.5040,90.2300,73.0040
34.3333,86.5760,90.2840,73.0040
34.4167,86.6480,90.3560,73.0040
34.5000,86.7200,90.4100,73.0040
34.5833,86.7920,90.4640,73.0040
34.6667,86.8460,90.5180,73.0040
34.7500,86.9180,90.5900,73.0040
34.8333,86.9900,90.6440,73.0040
34.9167,87.0620,90.6980,73.0040
35.0000,87.1160,90.7520,73.0040
35.0833,87.1880,90.8240,73.0040
35.1667,87.2600,90.8780,73.0040
35.2500,87.3320,90.9320,73.0040
35.3333,87.4040,90.9860,73.0040
35.4167,87.4580,91.0580,73.0040
35.5000,87.5300,91.1120,73.0040
35.5833,87.6020,91.1660,73.0040
35.6667,87.6740,91.2200,73.0040
35.7500,87.7460,91.2920,73.0040
35.8333,87.8000,91.3460,73.0040
35.9167,87.8720,91.4000,73.0040
36.0000,87.9440,91.4540,73.0040
36.0833,88.0160,91.5260,73.0040
36.1667,88.0880,91.5800,73.0040
36.2500,88.1420,91.6340,73.0040
36.3333,88.2140,91.6880,73.0040
36.4167,88.2860,91.7600,73.0040
36.5000,88.3580,91.8140,73.0040
36.5833,88.4300,91.8680,73.0040
36.6667,88.4840,91.9220,73.0040
36.7500,88.5560,91.9940,73.0040
36.8333,88.6280,92.0480,73.0040
36.9167,88.7000,92.1020,73.0040
37.0000,88.7720,92.1560,73.0040
37.0833,88.8440,92.2100,73.0040
37.1667,88.8980,92.2820,73.0040
37.2500,88.9700,92.3360,73.0040
37.3333,89.0420,92.3900,73.0040
37.4167,89.1140,92.4440,73.0040
37.5000,89.1860,92.4980,73.0040
37.5833,89.2580,92.5700,73.0040
37.6667,89.3120,92.6240,73.0040
37.7500,89.3840,92.6780,73.0040
37.8333,89.4560,92.7320,73.0040
37.9167,89.5280,92.7860,73.0040
38.0000,89.6000,92.8400,73.0040
38.0833,89.6720,92.8940,73.0040
38.1667,89.7440,92.9660,73.0040
38.2500,89.7980,93.0200,73.0040
38.3333,89.8700,93.0740,73.0040
38.4167,89.9420,93.1280,73.0040
38.5000,90.0140,93.1820,73.0040
38.5833,90.0860,93.2360,73.0040
38.6667,90.1580,93.2900,73.0040
38.7500,90.2120,93.3440,73.0040
38.8333,90.2840,93.3980,73.0040
38.9167,90.3560,93.4700,73.0040
39.0000,90.4280,93.5240,73.0040
39.0833,90.5000,93.5780,73.0040
39.1667,90.5720,93.6320,73.0040
39.2500,90.6440,93.6860,73.0040
39.3333,90.6980,93.7400,73.0040
39.4167,90.7700,93.7940,73.0040
39.5000,90.8420,93.8480,73.0040
39.5833,90.9140,93.9020,73.0040
39.6667,90.9860,93.9560,73.0040
39.7500,91.0580,94.0100,73.0040
39.8333,91.1300,94.0640,73.0040
39.9167,91.1840,94.1000,73.0040
40.0000,91.2560,94.1540,73.0040
40.0833,91.3280,94.2080,73.0040
40.1667,91.4000,94.2620,73.0040
40.2500,91.4720,94.3160,73.0040
40.3333,91.5440,94.3700,73.0040
40.4167,91.6160,94.4240,73.0040
40.5000,91.6700,94.4780,73.0040
40.5833,91.7420,94.5320,73.0040
40.6667,91.8140,94.5860,73.0040
40.7500,91.8860,94.6220,73.0040
40.8333,91.9580,94.6760,73.0040
40.9167,92.0300,94.7300,73.0040
41.0000,92.1020,94.7840,73.0040
41.0833,92.1560,94.8380,73.0040
41.1667,92.2280,94.8920,73.0040
41.2500,92.3000,94.9280,73.0040
41.3333,92.3720,94.9820,73.0040
41.4167,92.4440,95.0360,73.0040
41.5000,92.5160,95.0900,73.0040
41.5833,92.5880,95.1440,73.0040
41.6667,92.6600,95.1800,73.0040
41.7500,92.7140,95.2340,73.0040
41.8333,92.7860,95.2880,73.0040
41.9167,92.8580,95.3420,73.0040
42.0000,92.9300,95.3780,73.0040
42.0833,93.0020,95.4320,73.0040
42.1667,93.0740,95.5040,73.0040
42.2500,93.1460,95.5580,73.0040
42.3333,93.2000,95.6300,73.0040
42.4167,93.2720,95.7020,73.0040
42.5000,93.3440,95.7740,73.0040
42.5833,93.4160,95.8280,73.0040
42.6667,93.4880,95.9000,73.0040
42.7500,93.5600,95.9720,73.0040
42.8333,93.6140,96.0260,73.0040
42.9167,93.6860,96.0980,73.0040
43.0000,93.7580,96.1700,73.0040
43.0833,93.8300,96.2240,73.0040
43.1667,93.9020,96.2960,73.0040
43.2500,93.9740,96.3680,73.0040
43.3333,94.0460,96.4220,73.0040
43.4167,94.1000,96.4940,73.0040
43.5000,94.1720,96.5660,73.0040
43.5833,94.2440,96.6200,73.0040
43.6667,94.3160,96.6920,73.0040
43.7500,94.3880,96.7460,73.0040
43.8333,94.4600,96.8180,73.0040
43.9167,94.5140,96.8900,73.0040
44.0000,94.5860,96.9440,73.0040
44.0833,94.6580,97.0160,73.0040
44.1667,94.7300,97.0700,73.0040
44.2500,94.8020,97.1420,73.0040
44.3333,94.8740,97.2140,73.0040
44.4167,94.9280,97.2680,73.0040
44.5000,95.0000,97.3400,73.0040
44.5833,95.0720,97.3940,73.0040
44.6667,95.1440,97.4660,73.0040
44.7500,95.2160,97.5380,73.0040
44.8333,95.2880,97.5920,73.0040
44.9167,95.3420,97.6640,73.0040
45.0000,95.4140,97.7180,73.0040
45.0833,95.4860,97.7900,73.0040
45.1667,95.5580,97.8440,73.0040
45.2500,95.6300,97.9160,73.0040
45.3333,95.7020,97.9700,73.0040
45.4167,95.7560,98.0420,73.0040
45.5000,95.8280,98.0960,73.0040
45.5833,95.9000,98.1680,73.0040
45.6667,95.9720,98.2220,73.0040
45.7500,96.0440,98.2940,73.0040
45.8333,96.0980,98.3480,73.0040
45.9167,96.1700,98.4200,73.0040
46.0000,96.2420,98.4740,73.0040
46.0833,96.3140,98.5460,73.0040
46.1667,96.3860,98.6000,73.0040
46.2500,96.4400,98.6720,73.0040
46.3333,96.5120,98.7260,73.0040
46.4167,96.5840,98.7980,73.0040
46.5000,96.6560,98.8520,73.0040
46.5833,96.7280,98.9060,73.0040
46.6667,96.7820,98.9780,73.0040
46.7500,96.8540,99.0320,73.0040
46.8333,96.9260,99.1040,73.0040
46.9167,96.9980,99.1580,73.0040
47.0000,97.0700,99.2120,73.0040
47.0833,97.1240,99.2840,73.0040
47.1667,97.1960,99.3380,73.0040
47.2500,97.2680,99.4100,73.0040
47.3333,97.3400,99.4640,73.0040
47.4167,97.3940,99.5180,73.0040
47.5000,97.4660,99.5900,73.0040
47.5833,97.5380,99.6440,73.0040
47.6667,97.6100,99.6980,73.0040
47.7500,97.6820,99.7700,73.0040
47.8333,97.7360,99.8240,73.0040
47.9167,97.8080,99.8960,73.0040
48.0000,97.8800,99.9500,73.0040
48.0833,97.9520,100.0040,73.0040
48.1667,98.0060,100.0580,73.0040
48.2500,98.0780,100.1300,73.0040
48.3333,98.1500,100.1840,73.0040
48.4167,98.2220,100.2380,73.0040
48.5000,98.2760,100.3100,73.0040
48.5833,98.3480,100.3640,73.0040
48.6667,98.4200,100.4180,73.0040
48.7500,98.4920,100.4720,73.0040
48.8333,98.5460,100.5440,73.0040
48.9167,98.6180,100.5980,73.0040
49.0000,98.6900,100.6520,73.0040
49.0833,98.7620,100.7240,73.0040
49.1667,98.8160,100.7780,73.0040
49.2500,98.8880,100.8320,73.0040
49.3333,98.9600,100.8860,73.0040
49.4167,99.0320,100.9400,73.0040
49.5000,99.0860,101.0120,73.0040
49.5833,99.1580,101.0660,73.0040
49.6667,99.2300,101.1200,73.0040
49.7500,99.2840,101.1740,73.0040
49.8333,99.3560,101.2280,73.0040
49.9167,99.4280,101.3000,73.0040
50.0000,99.5000,101.3540,73.0040
50.0833,99.5540,101.4080,73.0040
50.1667,99.6260,101.4620,73.0040
50.2500,99.6980,101.5160,73.0040
50.3333,99.7520,101.5700,73.0040
50.4167,99.8240,101.6240,73.0040
50.5000,99.8960,101.6960,73.0040
50.5833,99.9500,101.7500,73.0040
50.6667,100.0220,101.8040,73.0040
50.7500,100.0940,101.8580,73.0040
50.8333,100.1480,101.9120,73.0040
50.9167,100.2200,101.9660,73.0040
51.0000,100.2920,102.0200,73.0040
51.0833,100.3460,102.0740,73.0040
51.1667,100.4180,102.1280,73.0040
51.2500,100.4900,102.1820,73.0040
51.3333,100.5440,102.2540,73.0040
51.4167,100.6160,102.3080,73.0040
51.5000,100.6880,102.3620,73.0040
51.5833,100.7420,102.4160,73.0040
51.6667,100.8140,102.4700,73.0040
51.7500,100.8860,102.5240,73.0040
51.8333,100.9400,102.5780,73.0040
51.9167,101.0120,102.6320,73.0040
52.0000,101.0840,102.6860,73.0040
52.0833,101.1380,102.7400,73.0040
52.1667,101.2100,102.7940,73.0040
52.2500,101.2820,102.8480,73.0040
52.3333,101.3360,102.9020,73.0040
52.4167,101.4080,102.9560,73.0040
52.5000,101.4800,103.0100,73.0040
52.5833,101.5340,103.0640,73.0040
52.6667,101.6060,103.1180,73.0040
52.7500,101.6600,103.1720,73.0040
52.8333,101.7320,103.2260,73.0040
52.9167,101.8040,103.2800,73.0040
53.0000,101.8580,103.3340,73.0040
53.0833,101.9300,103.4060,73.0040
53.1667,101.9840,103.4600,73.0040
53.2500,102.0560,103.5320,73.0040
53.3333,102.1280,103.5860,73.0040
53.4167,102.1820,103.6580,73.0040
53.5000,102.2540,103.7120,73.0040
53.5833,102.3080,103.7840,73.0040
53.6667,102.3800,103.8380,73.0040
53.7500,102.4520,103.9100,73.0040
53.8333,102.5060,103.9640,73.0040
53.9167,102.5780,104.0180,73.0040
54.0000,102.6320,104.0900,73.0040
54.0833,102.7040,104.1440,73.0040
54.1667,102.7580,104.2160,73.0040
54.2500,102.8300,104.2700,73.0040
54.3333,102.9020,104.3420,73.0040
54.4167,102.9560,104.3960,73.0040
54.5000,103.0280,104.4500,73.0040
54.5833,103.0820,104.5220,73.0040
54.6667,103.1540,104.5760,73.0040
54.7500,103.2080,104.6480,73.0040
54.8333,103.2800,104.7020,73.0040
54.9167,103.3340,104.7560,73.0040
55.0000,103.4060,104.8280,73.0040
55.0833,103.4600,104.8820,73.0040
55.1667,103.5320,104.9540,73.0040
55.2500,103.6040,105.0080,73.0040
55.3333,103.6580,105.0620,73.0040
55.4167,103.7300,105.1340,73.0040
55.5000,103.7840,105.1880,73.0040
55.5833,103.8560,105.2420,73.0040
55.6667,103.9100,105.3140,73.0040
55.7500,103.9820,105.3680,73.0040
55.8333,104.0360,105.4220,73.0040
55.9167,104.1080,105.4940,73.0040
56.0000,104.1620,105.5480,73.0040
56.0833,104.2340,105.6020,73.0040
56.1667,104.2880,105.6740,73.0040
56.2500,104.3600,105.7280,73.0040
56.3333,104.4140,105.7820,73.0040
56.4167,104.4860,105.8540,73.0040
56.5000,104.5400,105.9080,73.0040
56.5833,104.5940,105.9620,73.0040
56.6667,104.6660,106.0160,73.0040
56.7500,104.7200,106.0880,73.0040
56.8333,104.7920,106.1420,73.0040
56.9167,104.8460,106.1960,73.0040
57.0000,104.9180,106.2500,73.0040
57.0833,104.9720,106.3220,73.0040
57.1667,105.0440,106.3760,73.0040
57.2500,105.0980,106.4300,73.0040
57.3333,105.1700,106.4840,73.0040
57.4167,105.2240,106.5560,73.0040
57.5000,105.2780,106.6100,73.0040
57.5833,105.3500,106.6640,73.0040
