time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
46.3333,154.6880,154.7240,73.0040
46.4167,154.7240,154.7600,73.0040
46.5000,154.7600,154.7960,73.0040
46.5833,154.7960,154.8320,73.0040
46.6667,154.8320,154.8680,73.0040
46.7500,154.8680,154.9220,73.0040
46.8333,154.9040,154.9580,73.0040
46.9167,154.9580,154.9940,73.0040
47.0000,154.9940,155.0300,73.0040
47.0833,155.0300,155.0660,73.0040
47.1667,155.0660,155.1020,73.0040
47.2500,155.1020,155.1380,73.0040
47.3333,155.1380,155.1740,73.0040
47.4167,155.1560,155.1920,73.0040
47.5000,155.1920,155.2280,73.0040
47.5833,155.2280,155.2640,73.0040
47.6667,155.2640,155.3000,73.0040
47.7500,155.3000,155.3360,73.0040
47.8333,155.3360,155.3720,73.0040
47.9167,155.3720,155.4080,73.0040
48.0000,155.4080,155.4440,73.0040
48.0833,155.4440,155.4800,73.0040
48.1667,155.4800,155.5160,73.0040
48.2500,155.4980,155.5340,73.0040
48.3333,155.5340,155.5700,73.0040
48.4167,155.5700,155.6060,73.0040
48.5000,155.6060,155.6420,73.0040
48.5833,155.6420,155.6780,73.0040
48.6667,155.6780,155.6960,73.0040
48.7500,155.6960,155.7320,73.0040
48.8333,155.7320,155.7680,73.0040
48.9167,155.7680,155.8040,73.0040
49.0000,155.8040,155.8220,73.0040
49.0833,155.8220,155.8580,73.0040
49.1667,155.8580,155.8940,73.0040
49.2500,155.8940,155.9300,73.0040
49.3333,155.9300,155.9480,73.0040
49.4167,155.9480,155.9840,73.0040
49.5000,155.9840,156.0200,73.0040
49.5833,156.0200,156.0380,73.0040
49.6667,156.0380,156.0740,73.0040
49.7500,156.0740,156.1100,73.0040
49.8333,156.1100,156.1280,73.0040
49.9167,156.1280,156.1640,73.0040
50.0000,156.1640,156.2000,73.0040
50.0833,156.2000,156.2180,73.0040
50.1667,156.2180,156.2540,73.0040
50.2500,156.2540,156.2720,73.0040
50.3333,156.2900,156.3080,73.0040
50.4167,156.3080,156.3440,73.0040
50.5000,156.3440,156.3620,73.0040
50.5833,156.3620,156.3980,73.0040
50.6667,156.3980,156.4160,73.0040
50.7500,156.4160,156.4520,73.0040
50.8333,156.4520,156.4700,73.0040
50.9167,156.4880,156.5060,73.0040
51.0000,156.5060,156.5240,73.0040
51.0833,156.5420,156.5600,73.0040
51.1667,156.5600,156.5780,73.0040
51.2500,156.5960,156.6140,73.0040
51.3333,156.6140,156.6320,73.0040
51.4167,156.6500,156.6680,73.0040
51.5000,156.6680,156.6860,73.0040
51.5833,156.7040,156.7220,73.0040
51.6667,156.7220,156.7400,73.0040
51.7500,156.7580,156.7760,73.0040
51.8333,156.7760,156.7940,73.0040
51.9167,156.8120,156.8300,73.0040
52.0000,156.8300,156.8480,73.0040
52.0833,156.8480,156.8660,73.0040
52.1667,156.8840,156.9020,73.0040
52.2500,156.9020,156.9200,73.0040
52.3333,156.9380,156.9560,73.0040
52.4167,156.9560,156.9740,73.0040
52.5000,156.9920,157.0100,73.0040
52.5833,157.0100,157.0280,73.0040
52.6667,157.0280,157.0460,73.0040
52.7500,157.0640,157.0820,73.0040
52.8333,157.0820,157.1000,73.0040
52.9167,157.1000,157.1180,73.0040
53.0000,157.1360,157.1540,73.0040
53.0833,157.1540,157.1720,73.0040
53.1667,157.1900,157.1900,73.0040
53.2500,157.2080,157.2260,73.0040
53.3333,157.2260,157.2440,73.0040
53.4167,157.2620,157.2620,73.0040
53.5000,157.2800,157.2980,73.0040
53.5833,157.2980,157.3160,73.0040
53.6667,157.3160,157.3340,73.0040
53.7500,157.3520,157.3700,73.0040
53.8333,157.3700,157.3880,73.0040
53.9167,157.3880,157.4060,73.0040
54.0000,157.4240,157.4420,73.0040
54.0833,157.4420,157.4600,73.0040
54.1667,157.4600,157.4780,73.0040
54.2500,157.4780,157.4960,73.0040
54.3333,157.5140,157.5320,73.0040
54.4167,157.5320,157.5500,73.0040
54.5000,157.5500,157.5680,73.0040
54.5833,157.5680,157.5860,73.0040
54.6667,157.6040,157.6040,73.0040
54.7500,157.6220,157.6400,73.0040
54.8333,157.6400,157.6580,73.0040
54.9167,157.6580,157.6760,73.0040
55.0000,157.6760,157.6940,73.0040
55.0833,157.7120,157.7120,73.0040
55.1667,157.7300,157.7480,73.0040
55.2500,157.7480,157.7660,73.0040
55.3333,157.7660,157.7840,73.0040
55.4167,157.7840,157.8020,73.0040
55.5000,157.8200,157.8200,73.0040
55.5833,157.8380,157.8560,73.0040
55.6667,157.8560,157.8740,73.0040
55.7500,157.8740,157.8920,73.0040
55.8333,157.8920,157.9100,73.0040
55.9167,157.9100,157.9280,73.0040
56.0000,157.9280,157.9460,73.0040
56.0833,157.9640,157.9640,73.0040
56.1667,157.9820,157.9820,73.0040
56.2500,158.0000,158.0180,73.0040
56.3333,158.0180,158.0360,73.0040
56.4167,158.0360,158.0540,73.0040
56.5000,158.0540,158.0720,73.0040
56.5833,158.0720,158.0900,73.0040
56.6667,158.0900,158.1080,73.0040
56.7500,158.1080,158.1260,73.0040
56.8333,158.1260,158.1440,73.0040
