time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
39.1667,83.1020,83.1020,73.0040
39.2500,83.1020,83.1020,73.0040
39.3333,83.1020,83.1020,73.0040
39.4167,83.1020,83.1020,73.0040
39.5000,83.1020,83.1020,73.0040
39.5833,83.0840,83.0840,73.0040
39.6667,83.0840,83.0840,73.0040
39.7500,83.0840,83.0840,73.0040
39.8333,83.0840,83.0840,73.0040
39.9167,83.0660,83.0660,73.0040
40.0000,83.0660,83.0660,73.0040
40.0833,83.0660,83.0660,73.0040
40.1667,83.0660,83.0660,73.0040
40.2500,83.0480,83.0480,73.0040
40.3333,83.0480,83.0480,73.0040
40.4167,83.0480,83.0480,73.0040
40.5000,83.0480,83.0480,73.0040
40.5833,83.0480,83.0480,73.0040
40.6667,83.0480,83.0480,73.0040
40.7500,83.0480,83.0480,73.0040
40.8333,83.0480,83.0480,73.0040
40.9167,83.0480,83.0480,73.0040
41.0000,83.0480,83.0480,73.0040
41.0833,83.0480,83.0480,73.0040
41.1667,83.0480,83.0480,73.0040
41.2500,83.0480,83.0480,73.0040
41.3333,83.0480,83.0480,73.0040
41.4167,83.0480,83.0480,73.0040
41.5000,83.0480,83.0480,73.0040
41.5833,83.0480,83.0480,73.0040
41.6667,83.0480,83.0480,73.0040
41.7500,83.0480,83.0480,73.0040
41.8333,83.0480,83.0480,73.0040
41.9167,83.0480,83.0480,73.0040
42.0000,83.0300,83.0300,73.0040
42.0833,83.0300,83.0300,73.0040
42.1667,83.0300,83.0300,73.0040
42.2500,83.0300,83.0300,73.0040
42.3333,83.0120,83.0120,73.0040
42.4167,83.0120,83.0120,73.0040
42.5000,83.0120,83.0120,73.0040
42.5833,83.0120,83.0120,73.0040
42.6667,83.0120,83.0120,73.0040
42.7500,83.0120,83.0120,73.0040
42.8333,83.0120,83.0120,73.0040
42.9167,83.0120,83.0120,73.0040
43.0000,83.0120,83.0120,73.0040
43.0833,83.0120,83.0120,73.0040
43.1667,83.0120,83.0120,73.0040
43.2500,82.9940,82.9940,73.0040
43.3333,82.9940,82.9940,73.0040
43.4167,82.9940,82.9940,73.0040
43.5000,82.9940,82.9940,73.0040
43.5833,82.9940,82.9940,73.0040
43.6667,82.9940,82.9940,73.0040
43.7500,82.9940,82.9940,73.0040
43.8333,82.9760,82.9760,73.0040
43.9167,82.9760,82.9760,73.0040
44.0000,82.9760,82.9760,73.0040
44.0833,82.9760,82.9760,73.0040
44.1667,82.9580,82.9580,73.0040
44.2500,82.9580,82.9580,73.0040
44.3333,82.9580,82.9580,73.0040
44.4167,82.9580,82.9580,73.0040
44.5000,82.9400,82.9400,73.0040
44.5833,82.9400,82.9400,73.0040
44.6667,82.9400,82.9400,73.0040
44.7500,82.9400,82.9400,73.0040
44.8333,82.9220,82.9220,73.0040
44.9167,82.9220,82.9220,73.0040
45.0000,82.9220,82.9220,73.0040
45.0833,82.9220,82.9220,73.0040
45.1667,82.9040,82.9040,73.0040
45.2500,82.9040,82.9040,73.0040
45.3333,82.9040,82.9040,73.0040
45.4167,82.8860,82.8860,73.0040
45.5000,82.8860,82.8860,73.0040
45.5833,82.8860,82.8860,73.0040
45.6667,82.8860,82.8860,73.0040
45.7500,82.8680,82.8680,73.0040
45.8333,82.8680,82.8680,73.0040
45.9167,82.8680,82.8680,73.0040
46.0000,82.8680,82.8680,73.0040
46.0833,82.8500,82.8500,73.0040
46.1667,82.8500,82.8500,73.0040
46.2500,82.8500,82.8500,73.0040
46.3333,82.8500,82.8500,73.0040
46.4167,82.8320,82.8320,73.0040
46.5000,82.8320,82.8320,73.0040
